Id,PostId,Score,Text,CreationDate,UserDisplayName,UserId,ContentLicense
"118821440","67222143","0","It looks like whatever formats the numeric values just assumes there cannot be more than 16 significant digits in a `Number` so it simply nullifies the tail.","2021-04-23 01:01:07","","251311","CC BY-SA 4.0"
"118821467","67222143","2","I started reading that part of the spec as well, but tbh i probably just have to stop now. It's 3am here, and i am dead tired. I can't write a full answer right now, as it takes time to determine, whether the spec simply allows this (most likely), or there is something else afoot. Maybe someone knows, and writes an answer, then i can happily read it after a good night's sleep.","2021-04-23 01:03:41","","6692606","CC BY-SA 4.0"
"118821476","67222143","0","@ASDFGerte thank for your time anyway :-)","2021-04-23 01:04:17","","251311","CC BY-SA 4.0"
"118821565","67222143","0","Another rabbithole would be [BigInt toString source](https://github.com/WebKit/WebKit/blob/8afe31a018b11741abdf9b4d5bb973d7c1d9ff05/Source/JavaScriptCore/runtime/JSBigInt.cpp#L346) vs [Number toString source](https://github.com/WebKit/WebKit/blob/8afe31a018b11741abdf9b4d5bb973d7c1d9ff05/Source/WTF/wtf/dtoa/double-conversion.cc#L48) I guess.","2021-04-23 01:12:22","","184499","CC BY-SA 4.0"
"118821708","67222143","0","@RReverser https://play.rust-lang.org/?version=stable&mode=debug&edition=2018&gist=fef6c8987fcb9c84d767e70cdb01d184","2021-04-23 01:24:45","","251311","CC BY-SA 4.0"
"118821780","67222143","1","> It's interesting but I cannot see tc39.es/ecma262/#sec-numeric-types-number-tostring anything that would explain why Number::toString() truncates

You need to look at step 5, which says to choose minimal `k` for stringification that still produces a number equal (in terms of floating number comparisons) to the original.","2021-04-23 01:31:38","","439965","CC BY-SA 4.0"
"118821812","67222143","0","@RReverser yep `5726718050568503296 === 5726718050568503000`, still makes no sense though why deliberately cut precision :-S","2021-04-23 01:33:44","","251311","CC BY-SA 4.0"
"118821830","67222143","0","@zerkms I can only assume, to make sure that `String(a) == String(b)` would still work if `a == b` on the original numbers. That is, it's a matter of normalization.","2021-04-23 01:35:23","","439965","CC BY-SA 4.0"
"120005904","67888049","0","Is the problem that `first_prob` and `last_prob` are too small in the two middle rows? I've run this locally (with a smaller `s` as it takes a very long time) and I get values like 0.72&0.33 for `OrderByRandomNext` and .82&.68 for `OrderByBetterRandomNextDouble`, although they change across runs.","2021-06-08 20:45:05","","2321042","CC BY-SA 4.0"
"120007717","67888049","0","@Andrew - I've provided two implementations of Fisher-Yates - one correct and one bad. The bad one does indeed produce what looks like a parabolic result. You see the parabolic effect clearly after generating 10 million samples.","2021-06-08 22:37:10","","259769","CC BY-SA 4.0"
"120007759","67888049","0","@JonasH - I took the numbers 0 to 99 and then shuffled them. That produces 100 numbers that, in theory, should have an equal chance of appearing in any position. The theoretical average is 49.5. I then compute the average value in each position and I've plotted those.","2021-06-08 22:40:42","","259769","CC BY-SA 4.0"
"120007797","67888049","0","@PeterO. - I've used .Net Framework 4.7.2 and .Net 5.0.6. Both have the same bias.","2021-06-08 22:44:29","","259769","CC BY-SA 4.0"
"120007824","67888049","0","@Andrew - You need to run 10 million or so as the bias doesn't show clearly before then. It's the averaging that removes the bias. The chances of the first and last values, when using `System.Random`, appearing in the normal distribution is represented by the `first_prob` and `last_prob` values. They are both exceedingly unlikely to belong to the standard distribution defined by the internal values of each array.","2021-06-08 22:46:44","","259769","CC BY-SA 4.0"
"120034206","64081701","0","@PatrickDotStar Thanks for the heads up. I haven't gotten that far in the wwdc videos yet.","2021-06-09 19:47:57","","341994","CC BY-SA 4.0"
"120063910","67913756","0","@EmilioPelaez What happens if _you_ do?","2021-06-10 20:14:37","","341994","CC BY-SA 4.0"
"120768289","68332664","0","@Alexander You go ahead; you started it, after all!","2021-07-11 04:17:17","","341994","CC BY-SA 4.0"
"121177325","68505026","0","The Standard's approach of saying that all actions that might make the effects of optimization observable must be categorized as UB makes it impossible to define the behavior of all programs that should behave predictably without blocking useful optimizations.","2021-07-28 20:24:49","","363751","CC BY-SA 4.0"
"121178465","68505026","0","Interesting, @supercat, I don't remember hearing the Standard characterized that way before.  I'll have to think on that for a bit.  In the meantime, do you have any observations about the specific claims discussed in the question?","2021-07-28 21:30:40","","2402272","CC BY-SA 4.0"
"121178631","68505026","0","@JohnBollinger: The logic used here would effectively allow implementations to process almost any program in almost any fashion.  On the other hand, because of the One Program Rule, implementations already have that freedom anyway: if for some implementation there exists some program that exercises the translation limits in N1570 5.2.4.1, and which the implementation processes as mandated by the Standard, nothing the implementation could possibly do with any other Conforming C Program would render the implementation non-conforming.","2021-07-28 21:42:37","","363751","CC BY-SA 4.0"
"121178690","68505026","0","@JohnBollinger: I consider the questions here as being somewhat analogous to the question of whether an equality comparison between two valid pointers can ever yield behavior which would not be consistent with an expression that arbitrarily yields 0 or 1 with no side effects.  I don't think the authors of the Standard intended that to be the case, but the way N1570 6.7.3.1 paragraph 3 is written can be interpreted as allowing comparisons to have wacky side effects, a freedom both clang and gcc exploit.","2021-07-28 21:46:42","","363751","CC BY-SA 4.0"
"121178892","68505026","0","@JohnBollinger: Or as a somewhat more goofy example, consider `int x,y; void *p1=&x; uintptr_t up = (uintptr_t) p1; void *p2 = (void*)up;`, if an implementation were to process integer-to-pointer conversion in a manner such that `p2` would hold `&y`, then the program would have violated the ""shall"" requirement that would forbid pointer-integer-pointer round trips in cases where the result wouldn't compare equal to the original pointer.","2021-07-28 22:00:21","","363751","CC BY-SA 4.0"
"122502195","69309346","1","the mere fact to have two mut ref of the same object that exist is UB, if I recall.","2021-09-24 03:57:57","","7076153","CC BY-SA 4.0"
"122502218","69309346","0","`*unsafe {&mut *j} = 7;` I believe this create a mutable reference","2021-09-24 04:00:51","","7076153","CC BY-SA 4.0"
"122502221","69309346","0","`std::convert::identity(i);  // *Not* a reborrow, a move and drop.` I believe this do nothing not even drop and I don't know if drop would allow what you want","2021-09-24 04:01:33","","7076153","CC BY-SA 4.0"
"122502246","69309346","0","Since rust didn't define clearly its aliasing model I advice to avoid any situation of aliasing where a reference exist.","2021-09-24 04:04:41","","7076153","CC BY-SA 4.0"
"122502247","69309346","0","@Stargateur Yes, two mut refs is undefined behavior. I am asking formally if this is expected to behave with two mut refs, and/or how to drop `i`.","2021-09-24 04:04:50","","87234","CC BY-SA 4.0"
"122502261","69309346","0","@Stargateur I agree Rust is not as formally defined as it ought to be long term, but this is a reduced example from a very tight loop. If I can avoid a branch checking for self-assignment, that's a non-trivial gain. Rust is, ultimately, a systems language - I look forward to some more formal explanations.","2021-09-24 04:05:50","","87234","CC BY-SA 4.0"
"122502295","69309346","0","I would advice to add your true loop here, I can probably find you a good solution, to find a start of answer I don't see any better than ask to https://github.com/RalfJung for example on rust issue github. This is a very very very very complex question.","2021-09-24 04:10:08","","7076153","CC BY-SA 4.0"
"122504785","69309346","0","But even if you `std::convert::identity(i)` or `drop(i)` inside `assign_mixed`, the `i_ref` from `test` still exists, thus assigning through the raw pointer is still UB.","2021-09-24 07:11:42","","865874","CC BY-SA 4.0"
"122505262","69309346","0","@rodrigo The `i_ref` in test is reborrowed. In Rust, there can be many outstanding mut references to the same thing, but only on active at a time. If what you are saying is true, any nested `self.foo()` would be undefined behavior. See also: https://stackoverflow.com/a/45104627/87234","2021-09-24 07:38:12","","87234","CC BY-SA 4.0"
"122505479","69309346","0","@GManNickG: My argument is that the OP wants to create a gap between dropping the reborrow and reactivating the original reference. I don't think that is possible: either you cannot drop the reborrow or the original reference is immediately active, but I don't think you can be in a state where a value is borrowed, but all the borrows are inactive.","2021-09-24 07:48:28","","865874","CC BY-SA 4.0"
"122505557","69309346","0","@rodrigo I agree, that seems to be the model as well. That is, when lowering to LLVM rust implements a `&mut` as a `noalias` pointer directly at the parameter list. Rather than, e.g., passing an (aliasing) pointer in the parameter list, then actually constructing the `&mut` from it - which would scope the noalias to the lifetime of the ref. For ~almost all cases that would match existing behavior, but would allow a mechanism to drop the &mut ref ""down"" to its underlying pointer (which would be safe, given the unique temporal ownership and that the caller won't activate until the call is done).","2021-09-24 07:51:38","","87234","CC BY-SA 4.0"
"122508297","69309346","0","If the problem is that the pointer is treated differently because Rust and LLVM track the fact that it's coming from reference, then you need to find a way to launder the pointer, e.g. by sending its `usize` value to a black box that will return it unchanged. The best way to do that is open to research until Rust implements a stable black-box primitive, but for a quick test, [this seems to work](https://godbolt.org/z/5G14fE1sW). (The laundering technique is stolen from [`black_box`](https://docs.rs/bencher/0.1.5/src/bencher/lib.rs.html#590-596).)","2021-09-24 09:41:44","","1600898","CC BY-SA 4.0"
"123301296","69530502","0","Can this situation be caused by bugs of shouldShowRequestPermissionRationale() ?

https://issuetracker.google.com/issues/202194056

https://issuetracker.google.com/issues/196084857","2021-10-28 14:24:20","","2190250","CC BY-SA 4.0"
"123301668","69530502","0","@Maxdestroyer: Those issues certainly make it seem like Google did not think through `shouldShowRequestPermissionRationale()` with this permission-downgrade scenario. The second link is a bit closer than the first is to my scenario, but neither are an exact match. I hope in the next week or two to try [the solution suggested by Michael](https://stackoverflow.com/questions/69530502/how-can-we-determine-if-we-can-request-location-permission-upgrade-in-android-12?noredirect=1#comment122915022_69530502), which seems promising.","2021-10-28 14:37:39","","115145","CC BY-SA 4.0"
"123601735","68369058","0","sounds pretty much like [Skip tests on CRAN, but run locally](https://stackoverflow.com/questions/36166288/skip-tests-on-cran-but-run-locally), no?","2021-11-11 01:22:38","","9406040","CC BY-SA 4.0"
"123602275","68369058","0","No. I want a switch that makes `devtools::test()` behave **as though it were running on CRAN** ...","2021-11-11 02:13:47","","190277","CC BY-SA 4.0"
"123609995","69530502","0","@CommonsWare did you find any other solution ? or still using what michael suggested ?","2021-11-11 10:41:30","","7378182","CC BY-SA 4.0"
"123697608","69976189","0","@NicolBolas: Currently, concept accepts any type. Idea was to have `operator (T1, T2,.., TN, Ts...)` with fixed `N`. (Concept could be more complex though). I found workaround with only`Ts...` and `requires(sizeof...(Ts) >= N)`, but question remains.","2021-11-15 14:52:07","","2684539","CC BY-SA 4.0"
"105601147","59724711","0","@DavidC.Rankin In 6.2.5/20 it's even said that pointers are always complete types","2020-01-13 23:02:27","","3723423","CC BY-SA 4.0"
"105961345","59918865","5","They are normalized to sum to one","2020-01-26 13:40:23","","2250190","CC BY-SA 4.0"
"105961387","59918865","0","Yes, looking at the output this is what I think as well but couldn't find it anywhere in the documentation.","2020-01-26 13:42:47","","3962914","CC BY-SA 4.0"
"105961411","59918865","0","perhaps the use of ""*probability **weights***"" instead of just *probabilities* in the docs. Seem relevant that **vector of weights** is used not probabilities.","2020-01-26 13:43:50","","2250190","CC BY-SA 4.0"
"105961559","59918865","0","https://www.researchgate.net/post/Hi_there_Is_there_the_value_of_probability_more_than_1","2020-01-26 13:53:48","user10072460","","CC BY-SA 4.0"
"106259484","60079472","0","its been a long time I worked on service(I'm not even pro developer to suggest), but I can suggest you avoid alarmManager for cases like to set alarm below 5 mins, cuz due to android restrictions after a time service running in the backend it gets called after every 5 min or greater not less than 5 mins. Instead, I used Handler. And for running my service continues in the background I referred [https://github.com/fabcira/neverEndingAndroidService]","2020-02-05 16:52:22","","12768925","CC BY-SA 4.0"
"106391111","60114639","1","Oh my God! I thought the problem was connected with my tests somehow. Spent awful lot of time trying to solve this. Such a relief to find out that I'm not the only one facing this issue. Thank you @DebanjanB for creating this question.","2020-02-10 14:39:39","","9544560","CC BY-SA 4.0"
"106393394","60150749","0","@JesperJuhl OP did mention the constructor option and why they don't want to use it in the question.","2020-02-10 15:46:16","","10147399","CC BY-SA 4.0"
"106420243","60150749","0","I was thinking that a union for the last member might help (idea being that default-initialization would go to a type where that is an error but a provided initializer goes to the desired type) but aggregate initialization only ever affects the first union member :(","2020-02-11 12:01:25","","9528746","CC BY-SA 4.0"
"106456233","60150749","0","@Cubic True. Well, maybe in a good workflow you get that.","2020-02-12 11:55:18","","10795151","CC BY-SA 4.0"
"106819435","60286204","0","Can you test the differences between the requests that you receive at the server? Print the http headers, parameters etc. Do you support/use HTTP/2?","2020-02-24 21:36:36","","4448410","CC BY-SA 4.0"
"106882183","60079472","0","Note that getNextAlarmClock() only returns the next AlarmClock, not general PendingIntents you set using `setExact()`. You should either use an AlarmClock or `setExact()` but not both.
Can you be more specific about which ""certain apps"" still have their alarms scheduled? It may be that apps signed with a system certificate don't get killed.","2020-02-26 16:35:05","","2602791","CC BY-SA 4.0"
"106891802","60079472","0","@BladeCoder I was very specific - I gave links. And I already tried ""setExact"" (and of course it was alone), and getNextAlarmClock is the best one for getting the next alarm of the device. It works well as long as you don't remove the app from the recent tasks. The moment you do it, it will show you either nothing or of another app's alarm. You can use any method you wish to see that indeed the alarm doesn't get triggered. I already used logs, toasts and getNextAlarmClock","2020-02-26 22:55:01","","878126","CC BY-SA 4.0"
"106915058","60286204","2","@AsfarIrshad Thank you very much for your help. I found a fix almost by accident, and I posted it below. It had to do with out-of-process hosting mode and a redirect on the server.","2020-02-27 15:29:41","","335858","CC BY-SA 4.0"
"106925682","60442205","0","As fr as I know, you're not allowed to read neither a not a+1.","2020-02-27 21:50:42","","11455384","CC BY-SA 4.0"
"106925714","60442205","2","@Fareanor: You can read `a` for sure (you certainly can't dereference it).","2020-02-27 21:52:34","","2380830","CC BY-SA 4.0"
"106925724","60442205","0","I'm asking this in response to my comment to https://stackoverflow.com/questions/60441437/should-i-free-a-0-size-dynamic-array/60441472#60441472","2020-02-27 21:52:54","","2380830","CC BY-SA 4.0"
"106925730","60442205","0","delete `a` sets `a` to NULL","2020-02-27 21:53:12","","1105805","CC BY-SA 4.0"
"106925738","60442205","9","@RasmiRanjanNayak: That's hogwash.","2020-02-27 21:53:26","","2380830","CC BY-SA 4.0"
"106925757","60442205","2","@RasmiRanjanNayak Oh my ... no","2020-02-27 21:54:04","","7582247","CC BY-SA 4.0"
"106925758","60442205","0","@Bathsheba Oh right I meant ""dereference"" instead of ""read"". My bad.","2020-02-27 21:54:05","","11455384","CC BY-SA 4.0"
"106925838","60442205","0","Since C++ follows the ""you don't get what you don't use/need"" principle, I'm not sure a compiler would set `a` to `nullptr`. But it is only a guess.","2020-02-27 21:57:46","","11455384","CC BY-SA 4.0"
"106925841","60442205","0","I'm struggeling to understand what you mean exactly with ""_read the pointer at `a + 1`_"". Regarding the second question, it seems a decision was made before C++11: https://stackoverflow.com/a/3389428/7582247","2020-02-27 21:58:02","","7582247","CC BY-SA 4.0"
"106925862","60442205","1","@TedLyngmo: When I say ""read the pointer at `a + 1`"", is the following code `auto b = a + 1;` undefined behaviour? (I think it is).","2020-02-27 21:58:56","","2380830","CC BY-SA 4.0"
"106925877","60442205","0","@Bathsheba Ah, ok. I was looking for traps :-)","2020-02-27 21:59:29","","7582247","CC BY-SA 4.0"
"106925969","60442205","0","What is the point of `new int[0]` in the first place?","2020-02-27 22:03:39","","10147399","CC BY-SA 4.0"
"106926013","60442205","0","@Kit.: I'm thinking on those lines too. (And therefore I can't see why `nullptr` can't be a choice for `a`.)","2020-02-27 22:05:38","","2380830","CC BY-SA 4.0"
"106926014","60442205","2","@Ayxan I'd guess in the case where `0` is actually the result of some expression that you won't know until runtime. Since `new int[0]` is safe, it could save you worrying about some branching/special cases. Imagine if I were to initialize an `std::vector` with `std::vector<int> v(0);`.","2020-02-27 22:05:45","","2602718","CC BY-SA 4.0"
"107292552","59557910","1","Question isn't clear enough. It has lack of research and is asking for an algorithm, not a concrete question.","2020-03-11 21:09:45","","2793068","CC BY-SA 4.0"
"107292747","60442205","0","There's no allocated memory at `a + 1`, let alone a pointer.  Did you mean to ask about the value of `a + 1`  ?","2020-03-11 21:17:29","","1505939","CC BY-SA 4.0"
"107292764","60442205","0","@M.M not the object to which `a + 1` may be pointing, but rather the pointer itself.","2020-03-11 21:18:22","","2380830","CC BY-SA 4.0"
"107489548","60565299","0","@Cheticamp What about jadx ? I've tested it online and I think it can handle APK files. It's also open sourced with apache license and it's in Java. Sadly though, I couldn't find how to use it for Android, and I think it also uses a file path, and it has a weird warning on the FAQ about OOM, that has the answer of raising the memory allowed to be quite high... But still, I wonder if it's possible to to try it out. Could be a nice step in the long path to make it work.","2020-03-19 08:46:34","","878126","CC BY-SA 4.0"
"107551411","60565299","0","@Cheticamp So what can be done? You think that maybe jadx could be sufficient? Even if Google would allow to parse APKs when using SAF and file-path (I think they might), I want to know how to do it for InputStream, as I want to parse even APK files that are inside a zip file (or maybe other sources too).","2020-03-21 14:49:41","","878126","CC BY-SA 4.0"
"107572257","60565299","0","@Cheticamp I know it's probably a lot of work, but I thought that maybe the first step that someone has done might help. I'm also ok with third party libraries, if they are both reliable and won't cause issues (example: too high memory usage).","2020-03-22 15:05:14","","878126","CC BY-SA 4.0"
"107890435","60982068","0","@DustinIngram This is just about the region of the stored artifacts.  I don't care where the computing resources are that handle the build, or even how they work.  I'm just running gcloud commands to build and deploy.  I've edited the question to be specific about that.","2020-04-02 02:07:59","","807126","CC BY-SA 4.0"
"107890462","60982068","0","@FernandoRV Yes, this is just about the artifacts.  I see some instructions out there about using yaml files that let you specify a container registry, but this seems like overkill, and there doesn't seem to be any simple gcloud CLI options that talk about how these buckets are managed.","2020-04-02 02:10:07","","807126","CC BY-SA 4.0"
"107890531","60982068","0","Gotcha, sorry I misread!","2020-04-02 02:16:24","","328036","CC BY-SA 4.0"
"108119726","61114929","0","""the current edition of godbolt gcc 9.3 `-std=c++2a` does not have `std::endian`"" https://godbolt.org/z/aRFCps","2020-04-09 06:29:21","","4672588","CC BY-SA 4.0"
"108119850","61114929","2","You could have your build system detect it by attempting to compile a test program that uses `std::endian` and then conditionally defining a preprocessor symbol, but I have a feeling that's not the answer you're looking for.","2020-04-09 06:35:36","","4151599","CC BY-SA 4.0"
"108119937","61114929","0","@cpplearner hmm weird, I did almost exactly the same thing and failed, oh well","2020-04-09 06:39:49","","1505939","CC BY-SA 4.0"
"108120189","61114929","0","I was about to propose a *cough* preprocessor solution that would check for VC++ vs g++ defines. But I suspect you want a universal solution. Ironically, that's what the [reference page](https://en.cppreference.com/w/cpp/types/endian) proposes as an implementation.","2020-04-09 06:51:28","","104458","CC BY-SA 4.0"
"108131667","61114929","1","I do not think you can have `constexpr` and `runtime_detection()` on the same line ;-)","2020-04-09 13:11:05","","10662240","CC BY-SA 4.0"
"108597850","60114639","0","Hi @DebanjanB is this bug fixed?","2020-04-23 13:21:44","","8223874","CC BY-SA 4.0"
"108677155","61429879","0","I'm not the down-voter, but have you considered writing a test harness?","2020-04-26 02:16:43","","506441","CC BY-SA 4.0"
"108832121","61521819","0","@prl: 34.15 of Intel's vol.3 SDM, I think you mean?  https://xem.github.io/minix86/manual/intel-x86-and-64-manual-vol3/o_fe12b1e2a880e0ce-1269.html seems to be describing counting cases where SMM causes or is involved in a VMEXIT, not just any old SMM on ""bare metal"".  (Or the fake bare metal that legacy BIOS booting presents via SMM traps...)  Anyway yeah, if I have time next time I don't mind rebooting my desktop, I might write a 16-bit bootloader and test it on my system...  Or hopefully someone else is feeling keen and tests it for me.","2020-04-30 13:33:54","","224132","CC BY-SA 4.0"
"109267529","61772822","0","[These are](https://github.com/v8/v8/search?q=is+not+a+function+or+its+return+value+is+not+iterable&unscoped_q=is+not+a+function+or+its+return+value+is+not+iterable) the instances of the string in V8. I cannot find the reference to the entry in the string table however.","2020-05-13 12:49:34","","38522","CC BY-SA 4.0"
"109284553","61772822","0","`[...Symbol()]`  will throw the same TypeError, moving here to delete my answer and continue discussion","2020-05-13 20:48:13","","5377773","CC BY-SA 4.0"
"109407250","61841254","1","Just out of curiosity, is the entity array needed? With just flatMap, you will get each entity one at a time as they complete. Entities can be updated as they complete instead of waiting until everything is done.","2020-05-17 18:24:33","","1298400","CC BY-SA 4.0"
"109410355","61841254","1","@JefferyThomas Well, I suppose that depends what you mean by ""needed"". The upstream API returns me an array, and the downstream view controller expects an array. So the endpoints of the pipeline are not exactly up to me, if you see what I mean.","2020-05-17 20:38:28","","341994","CC BY-SA 4.0"
"109435308","61841254","0","@JefferyThomas Also I do not know what you mean by ""with just `flatMap`"". Merely using `flatMap` does not flatten an array.","2020-05-18 15:02:17","","341994","CC BY-SA 4.0"
"110660648","62550828","0","@Holger This is less for sample-based profiling as it is to trap why-is-my-latency-too-high profiles in production using a background thread.","2020-06-25 12:27:48","","57695","CC BY-SA 4.0"
"112376375","63550588","1","And before opening this can of worms, I take it you have considered and rejected other options such as stitching panels together or rescaling data and spoofing the axis labels?","2020-08-23 18:49:17","","12500315","CC BY-SA 4.0"
"112376503","63550588","1","Also, the example at the top works out quite nicely with an added `coord_cartesian(ylim = c(0, 6))`. Presumably the end result is being able to adjust this on a per-panel basis?","2020-08-23 18:56:17","","12500315","CC BY-SA 4.0"
"112376548","63550588","1","Yes, per-panel basis. The example code sets the panels to different y-limits; in of my other uses (outside of this), the difference in y-range is orders-of-magnitude, so there's no reasonable compromise. For your first question, I had considered (and dismissed) it in the past, partly because legacy code was started before `cowplot`/`patchwork` proficiency, partly because there are several other plot aesthetics where merging legends just seems to over-complicate what I thought would be innate to the otherwise easy-to-use faceting.","2020-08-23 18:58:25","","3358272","CC BY-SA 4.0"
"112547689","63646183","0","If I look on [MDN](https://developer.mozilla.org/en-US/docs/Web/JavaScript/Reference/Global_Objects/Function/name), it specifies that if you want to change it, you would need to use `Object.defineProperty`, as it is configurable you could override it that way","2020-08-29 11:14:07","","3231537","CC BY-SA 4.0"
"112548010","63646183","0","@Icepickle Thanks, that's correct (but it won't work for writable non-configurable property). As I noted, the goal is to not solve a coding problem but investigate TS typing issues.","2020-08-29 11:35:53","","3731501","CC BY-SA 4.0"
"112548377","63646183","0","Why does 1 not affect readonly modifier by union type?
`typeof foo & { name: string }` creates an intersection instead of an union `typeof foo | { name: string }`","2020-08-29 11:58:33","","7878090","CC BY-SA 4.0"
"112548505","63646183","0","@NareshPingale Thanks for noticing, fixed the term. I expected it to be an intersection, a union won't work there.","2020-08-29 12:07:48","","3731501","CC BY-SA 4.0"
"112652695","63705739","0","I think you're quite right: by using Google's App Signing service, you are trusting them not to make any malicious changes. That said, even if you do your own signing you're already trusting Google, because they also control the Play Store application that (IIUC) is responsible for verifying app signatures before installation.","2020-09-02 12:44:11","","14637","CC BY-SA 4.0"
"112652963","63705739","0","@Thomas: ""they also control the Play Store application that (IIUC) is responsible for verifying app signatures before installation"" -- that's handled by the OS, not the distribution channel client.","2020-09-02 12:52:04","","115145","CC BY-SA 4.0"
"112653104","63705739","0","Fair enough. In a sense, Google also controls the OS though ;) (Yeah I know it's OSS and the mobile phone carrier is probably the one compiling the binaries that end up on your phone, so they have the last word, but Google still has a fair amount of power here.)","2020-09-02 12:56:10","","14637","CC BY-SA 4.0"
"112653481","63705739","0","@Thomas: ""the mobile phone carrier is probably the one compiling the binaries that end up on your phone"" -- it would be the device manufacturer that does the compiling. For devices built and distributed by a carrier, then the carrier is the manufacturer, but that model is not as common as it once was AFAIK.","2020-09-02 13:07:28","","115145","CC BY-SA 4.0"
"112780995","63778276","0","@HimBromBeere yes it does. Records define properties in a constructor line","2020-09-07 13:17:13","","23528","CC BY-SA 4.0"
"112781321","63778276","0","You could also reproduce your issue with a class instead of a `record`.","2020-09-07 13:28:46","","2528063","CC BY-SA 4.0"
"112781374","63778276","4","@HimBromBeere sure, but this question is going to come up as more people adopt record classes for DTOs. In the case of the class, you have the property explicitly defined where with records it’s combined with a constructor parameter","2020-09-07 13:30:31","","23528","CC BY-SA 4.0"
"112905341","63705739","0","Gotcha. I understood it that way.","2020-09-11 13:49:48","","1131949","CC BY-SA 4.0"
"114630019","64830671","0","Strip the execution bit from it maybe? (it might be using utilities to find execution info about it; you want to treat it as a binary blob)  There are going to be ways to tell beyond compare to look at it as a binary blob, but I don't know them, and that might do it.","2020-11-14 14:32:09","","1774667","CC BY-SA 4.0"
"114630403","64830671","0","@Yakk-AdamNevraumont yes, but at that point it's [basically the same output as what I have](https://i.stack.imgur.com/hjpBq.jpg) via xxd in the question.","2020-11-14 14:58:14","","155423","CC BY-SA 4.0"
"114631553","64830671","0","It sounds like a bug. Considering their toolchain, loader, kernel and pretty much everything else is closed source, I suggest you contact Apple support.","2020-11-14 16:02:33","","9305398","CC BY-SA 4.0"
"114891577","64977541","2","Your GCC is made by the scooby gang.","2020-11-24 12:19:52","","1870760","CC BY-SA 4.0"
"114908325","64977541","2","@Deduplicator there should not be a significant change with C++17 as the mandatory copy elision only apply to RVO, not NRVO.","2020-11-24 22:12:46","","2104697","CC BY-SA 4.0"
"115310451","65224327","0","So, do you currently use any spring cloud dependencies or not? Also, it would be great to see some meaningful things like the whole pom.xml, *.yml files, and config classes.","2020-12-09 20:45:44","","5572007","CC BY-SA 4.0"
"115310529","65224327","0","That's a lot of stuff to post.  I think I've already posted meaning things.  Have you upgraded to Spring Boot 2.4.0?  If not, how will posting the pom help you answer?  I want to hear from folks on the Spring Boot project, but the GitHub issues page recommends that I start here.","2020-12-09 20:48:26","","37213","CC BY-SA 4.0"
"115310537","65224327","3","Spring Cloud Hoxton is not compatible with boot 2.4.x","2020-12-09 20:48:43","","2730527","CC BY-SA 4.0"
"115310562","65224327","0","This app never needed Spring Cloud.  I don't have it in the pom now.  I'm asking if it's necessary b/c the other link talked about it.","2020-12-09 20:49:43","","37213","CC BY-SA 4.0"
"115310733","65224327","0","@duffymo yes, I've already upgraded several projects to 2.4.0 and everything is ok including tests (I think I had some problems only with swagger). The whole pom might be helpful in terms of possible incompatible versions of the dependencies.","2020-12-09 20:56:42","","5572007","CC BY-SA 4.0"
"115311209","65224327","1","Thank you, @amseager.   I'm still not sure I can, because my app uses a bill of materials parent arrangement.  I can tell you that I've reviewed the dependencies to make sure that they're okay with 2.4.0.  I get the idea that I would benefit from talking to you, but I hesitate about posting too much of my employer's code on the web.","2020-12-09 21:16:26","","37213","CC BY-SA 4.0"
"115934716","65463893","0","Hi, i am wondering if you still get the same error on using the stable version of `androidx.security:security-crypt`? instead of alpha, use 1.0.0 just to make sure if it still occurs on that version :)","2021-01-05 03:28:01","","3970630","CC BY-SA 4.0"
"115971152","65463893","1","@Ric17101 I don't see a stable one: https://mvnrepository.com/artifact/androidx.security/security-crypto?repo=google. I think `1.0.0-rc03` is latest of 1.0.0... Even then, when using `1.0.0` or what I've found, `MasterKey` class doesn't exist... It's available only later","2021-01-06 09:54:35","","878126","CC BY-SA 4.0"
"115973787","65463893","0","Then, i think you could use https://developer.android.com/jetpack/androidx/releases/security#security-crypto-1.0.0-rc03 instead. I am being told to not use alpha on production since it may really affect many modules and features on the app.","2021-01-06 11:39:23","","3970630","CC BY-SA 4.0"
"115974793","65463893","0","Again, in this case, the `MasterKey` class doesn't exist.","2021-01-06 12:18:45","","878126","CC BY-SA 4.0"
"116635486","65967690","0","`.setFlags(Intent.FLAG_GRANT_READ_URI_PERMISSION... ` That does not makes sense. You cannot grand anything. Instead you should be glad that something is granted to you in onActivityResult. Better remove that code.","2021-01-30 12:13:11","","12121419","CC BY-SA 4.0"
"116635506","65967690","0","`I could grant SAF access to this specific folder ?` Wrong. You cannot grand saf anything. Instead be glad saf grands you access.","2021-01-30 12:14:29","","12121419","CC BY-SA 4.0"
"116635649","65967690","0","Quote: The app achieves that by targeting Android 10, which allows it to temporarily opt-out of scoped storage.","2021-01-30 12:23:19","","12121419","CC BY-SA 4.0"
"116635717","65967690","0","The flag is mentioned on the docs too, so it shouldn't be removed: https://developer.android.com/training/data-storage/shared/documents-files . About ""I could request"", read the entire sentence, as I wrote about doing it via adb/root. As for the "" temporarily opt-out"" on the article, I don't think this is correct, as it's about the storage permission, not necessary about ""Android"" folder. Besides, my POC is also targetting API 29, so it still doesn't explain how it's done.","2021-01-30 12:28:28","","878126","CC BY-SA 4.0"
