News_ID,Date,Subject,Title,Summary,Body,Short_link
832120,۱۴۰۱/۰۱/۰۴,بین الملل,انگلیس به اوکراین ۶۰۰۰ موشک دیگر می‌دهد,دولت لندن گفته که تا ۱۰ هزار موشک به اوکراین می‌دهد و تا ۴۰۰ میلیون پوند هم متعهد شده که کمک مالی و بشردوستانه ارائه کند.,انگلیس قرار است ۶۰۰۰ موشک دفاعی جدید و ۳۰ میلیون پوند (۴۰ میلیون دلار) در حمایت از پوشش خبری بی. بی. سی از اوکراین بدهد و با آن حقوق سربازان و خلبان‌های اوکراینی را هم بپردازد.به گزارش ایسنا، به نقل از خبرگزاری رویترز، دفتر نخست وزیری انگلیس اعلام کرد، بوریس جانسون امروز (پنجشنبه) بسته حمایتی جدید را در نشست رهبران عضو ناتو و گروه ۷ در بروکسل ارائه میکند و همچنین تمایل برای تقویت ظرفیت‌های دفاعی اوکراین را نیز اعلام خواهد کرد.جانسون همچنین گفت: انگلیس با متحدانش برای تشدید حمایت‌های اقتصادی و نظامی به اوکراین و همچنین تقویت دفاع این کشور همکاری می‌کند. با گذشت یک ماه از آغاز درگیری‌ها در اوکراین، جامعه بین الملل با یک انتخاب روبروست. ما می‌توانیم شعله آزادی را در اوکراین زنده نگهداریم یا شاهد گسترش درگیری در سراسر اروپا و جهان باشیم.انگلیس همچنین در بخشی از این بسته کمک قرار است ۶۰۰۰ موشک و ۲۵ میلیون پوند کمک مالی به ارتش اوکراین داشته باشد. همچنین ۴.۱ میلیون پوند دیگر هم برای سرویس جهان شبکه خبری بی. بی. سی به منظور کمک به سرویس‌های روسی و اوکراینی زبان این شبکه خبری و مقابله با نشر اطلاعات نادرست ارائه می‌شود.دولت لندن گفته که تا ۱۰ هزار موشک به اوکراین می‌دهد و تا ۴۰۰ میلیون پوند هم متعهد شده که کمک مالی و بشردوستانه ارائه کند.نشست امروز ناتو در بروکسل با هدف ارائه کمک‌های مالی بیشتر به کی‌یف شامل تجهیزات برای کمک به اوکراین در مقابل تهدید‌های اتمی، رادیولوژیکی، بیولوژیکی و شیمیایی است.                           ,https://www.asriran.com/003UTI
832119,۱۴۰۱/۰۱/۰۴,ورزشی,هاشمیان: آماده بازی قوی و محکم مقابل کره جنوبی هستیم/ هدف ما خوشحال کردن مردم در عید است,جو بسیار خوبی در ملی وجود دارد و بازیکنان در این چند روز تمرینات بسیار خوبی انجام داده‌اند.,مربی تیم ملی فوتبال کشورمان گفت: آماده بازی قوی و محکم مقابل کره جنوبی هستیم.به گزارش ایرنا، وحید هاشمیان درباره آخرین وضعیت تیم ملی فوتبال ایران قبل از بازی با کره جنوبی اظهار داشت: امیدوارم مردم سال خوب و پر برکتی داشته باشند. همچنین امیدوارم سال خوب و باری برای فوتبال ایران باشد، زیرا جام جهانی ۲۰۲۲ را در قطر پیش رو داریم. همانگونه که می‌دانیم بازیکنان به چند بخش وارد تیم ملی شده‌اند.وی افزود: برخی بازیکنان از ایران و برخی از شهر‌ها و کشور‌های مختلف وارد تیم ملی شده‌اند. به دلیل کرونا بازیکنان مجبور هستند تست کرونا بدهند و در هتلی غیر از هتلی که الان هستیم اقامت کنند تا پس از آمدن جواب منفی به ما ملحق شوند. متاسفانه سه بازیکن خیلی خوب مان را به دلیل مثبت شدن تست مثبت در این بازی نداریم. ان‌شاءالله زود خوب شده و به تیم ملحق شوند.مربی تیم ملی فوتبال کشورمان تصریح کرد: جو بسیار خوبی در ملی وجود دارد و بازیکنان در این چند روز تمرینات بسیار خوبی انجام داده‌اند. روز گذشته اولین روزی است که تمام بازیکنان به جز نفراتی که تست‌شان مثبت شده در اختیار داشتیم و آخرین تمرین مان را انجام دادیم. خود را برای انجام یک بازی قوی و محکم مقابل کره جنوبی آماده کردیم.هاشمیان درخصوص خاطراتش از بازی با کره جنوبی گفت: به عنوان بازیکن و ملی پنجمین باری است که به کره آمده‌ام. از استادیوم جام جهانی سئول خاطره خیلی خوبی دارم. بازی‌های مقدماتی جام ملت‌های ۲۰۰۷ آسیا بود. باید حتما از آن مسابقه با نتیجه خارج می‌شدیم. در دقیقه ۴۵ نیمه اول گل خوردیم و یک بر صفر عقب افتادیم. دقیقه ۱+۹۰ مهدی مهدوی‌کیا از وسط زمین توپی را درون محوطه جریمه انداخت که آخرین شانس ما بود. وقتی دیدم مدافعی که می‌دود و مرا می‌بیند و سرش را برگرداند از جهت دیگری رفتم تا فکر کند و توپ را به سمت چپ آورد.مهاجم اسبق تیم ملی افزود: پس از اینکه توپ را سمت چپ خودش آورد بدن گذاشتم و آن را گرفتم. نمی‌شد هیچ کار دیگری انجام داد. اگر پاس می‌دادم یا ضربه دیگری می‌زدم، داور سوت پایان را می‌زد. به همین دلیل با ضربه چیپ توپ را پشت دروازه‌بان کره انداختم. خوشبختانه بازی یک بر یک تمام شد. سپس با بردن سوریه در خانه حریف صعودمان به جام ملت‌های آسیا قطعی شد.وی در گفتگو با سایت فدراسیون فوتبال عنوان کرد: اکنون هم تمام هدف بازیکنان، کادرفنی و مسئولانی که همراه تیم ملی هستند خوشحال کردن مردم در روز عید است. قطعا در استادیوم جام جهانی سئول اتفاق خوبی برای کشورمان می‌افتد.                           ,https://www.asriran.com/003UTH
832118,۱۴۰۱/۰۱/۰۴,اجتماعی ,مرگ ۳۲۲ تن در تصادفات از ۲۶ اسفند / درخواست پلیس برای مدیریت زمان سفر,جانشین رییس پلیس راهنمایی و رانندگی درباره بیشترین زمان وقوع تصادفات رانندگی نیز گفت: حدود نیمی از تصادفات از ساعت ۱۲ تا ۲۰ رخ داده است.,جانشین رییس پلیس راهنمایی و رانندگی از مرگ ۳۲۲ تن در حوادث رانندگی از ابتدای طرح نوروزی تا کنون خبر داد.سردار سید تیمور حسینی در گفتگو با ایسنا، در تحلیل وضعیت تصادفات و ترافیک از زمان شروع اجرای طرح نوروزی از ۲۶ اسفندماه تا کنون گفت: متاسفانه طی این مدت ۳۲۲ تن در صحنه تصادفات جان خود را از دست داده اند که این موارد هم شامل موارد فوتی در جاده و هم شامل تصادفات رانندگی منجر به فوتی در شهر‌ها می‌شود. البته اکثر جانباختگان در جاده بودند. این حوادث نیز عمدتا ناشی از عدم رعایت قوانین و مقررات رانندگی بوده است.وی درباره بیشترین علت تصادف رانندگی نیز گفت: عدم توجه به جلو، تخطی از سرعت مجاز و عدم توانایی در کنترل وسایل نقلیه بیشترین علت وقوع تصادفات رانندگی از از ابتدای اجرای طرح نوروزی تا کنون بوده است.جانشین رییس پلیس راهنمایی و رانندگی درباره بیشترین زمان وقوع تصادفات رانندگی نیز گفت: حدود نیمی از تصادفات از ساعت ۱۲ تا ۲۰ رخ داده است.حسینی از افزایش ۴۱ درصدی تردد در جاده‌های کشور نیز خبر داد و گفت: کم کم پلیس برای موج اول بازگشت و موج دوم سفر‌های نوروزی آماده خواهد شد.وی با اشاره به هشدار سطح نارنجی سازمان هواشناسی و بارش برف در جاده‌های استان‌های شمال غربی و شمالی کشور گفت: هموطنان برای سفر به این استان‌ها و جاده‌های کوهستانی تجهیزات زمستانی خودرو رابه همراه داشته باشند. همچنین وزش باد شدید و بروز پدیده گرد و غبار و کاهش میدان دید رانندگان در استان‌های جنوبی و مرکزی کشور پیش بینی شده است.جانشین رییس پلیس راهنمایی و رانندگی افزود: به هموطنان عزیزی که به سفر رفته اند توصیه می‌کنم که حتما زمان برگشت از سفر را مدیریت کنند چرا که همزمانی سفر‌های برگشت نوروز در پایان نیمه اول نوروز در کنار ظرفیت محدود جاده‌ها باعث اشباع شدن ظرفیت جاده و بروز ترافیک‌های سنگین و نیمه سنگین می‌شود.                           ,https://www.asriran.com/003UTG
832117,۱۴۰۱/۰۱/۰۴,سلامت,طالبان نخست وزیر جدید تعیین کرد,طالبان در تلاش است کابینه‌اش مورد تایید جامعه بین المللی قرار بگیرد و چهره خود را در جهان بهبود بخشد تا بتواند از این طریق حمایت‌های مالی لازم برای مقابله با چالش‌های اقتصادی خود را به دست آورد.,دولت گروه طالبان در افغانستان امروز (پنجشنبه) پس از نشست دو روز اخیر در شهر قندهار تغییراتی را در سمت‌های عالی این کشور اعلام کرد.به گزارش ایسنا، به نقل از سایت شبکه تلویزیونی سومریه نیوز عراق، در نشستی که در دو روز اخیر در شهر قندهار واقع در جنوب افغانستان ادامه داشت، دولت گروه طالبان از تغییراتی در پست‌های عالی این کشور خبر داد که شامل تعیین ملا عبدالغنی برادر به عنوان نخست وزیر این دولت به جای ملا حسن آخوند و خلیفه سراج الدین حقانی به عنوان معاون وزیر کشور بود، همچنین وزرای این کابینه به صورت موقت و تا زمانی که توافق درباره تعیین وزرای جدید حاصل شود، در سمت‌های خود ابقا شدند.ملا عبدالغنی برادر پیش از این در سمت معاون نخست وزیر و رئیس دفتر سیاسی طالبان مشغول به فعالیت بود.طالبان در تلاش است کابینه‌اش مورد تایید جامعه بین المللی قرار بگیرد و چهره خود را در جهان بهبود بخشد تا بتواند از این طریق حمایت‌های مالی لازم برای مقابله با چالش‌های اقتصادی خود را به دست آورد.روز چهارشنبه پس از آنکه طالبان دانش آموزان دختر را از ادامه تحصیل در مقطع دبیرستان محروم کرد، انتقادات بین‌المللی گسترده‌ای از این گروه مطرح شدند.طالبان مدعی شد دبیرستان‌های دخترانه تا زمانی که در چارچوب شریعت اسلام قرار نگرفته‌اند، تعطیل خواهند ماند.پیش از این طالبان در سال‌های ۱۹۹۶ تا ۲۰۰۲ نیز تحصیل دختران را ممنوع کرده و به زنان اجازه کار خارج از منزل را نداده بود.جامعه بین الملل نیز حق آموزش دختران را شرطی اساسی برای هرگونه به رسمیت شناختن دولت طالبان در آینده قرار داده است.                           ,https://www.asriran.com/003UTF
832116,۱۴۰۱/۰۱/۰۴,فناوری و IT,گوگل نیوز در روسیه مسدود شد,گوگل در بیانیه‌ای اعلام کرد: ما تایید می‌کنیم بعضی از کاربران در روسیه برای دسترسی به وب سایت و اپلیکیشن گوگل نیوز با مشکل روبه‌رو شده اند که ناشی از مسائل فنی مربوط به ما نیست.,گوگل نیوز (Google News) جدیدترین سرویس مهمی است که در روسیه مسدود شد.به گزارش ایسنا، رگولاتور مخابراتی روسیه (روس کومنادزور) گوگل نیوز را که متعلق به شرکت گوگل است، مسدود کرد. طبق گزارش خبرگزاری اینترفکس، این رگولاتور اعلام کرد این سرویس خبری را به دلیل فراهم کردن دسترسی به مطالب متعددی که حاوی اطلاعات غیرمعتبر و جزییات مهمی درباره روند عملیات نظامی ویژه در خاک اوکراین بوده اند، مسدود کرده است.گوگل در بیانیه‌ای اعلام کرد: ما تایید می‌کنیم بعضی از کاربران در روسیه برای دسترسی به وب سایت و اپلیکیشن گوگل نیوز با مشکل روبه‌رو شده اند که ناشی از مسائل فنی مربوط به ما نیست.بر اساس گزارش وب سایت انگجت، روسیه در هفته‌های اخیر فیس بوک، اینستاگرام و توییتر را مسدود کرده است.                           ,https://www.asriran.com/003UTE
832115,۱۴۰۱/۰۱/۰۴,سیاسی,مقام معظم رهبری: امام اهل طنز بود (فیلم),روایت دست اول رهبر انقلاب از شوخی‌ها و کلام طنزآمیز امام خمینی (ره) در جلسات مختلف: امام اهل طنز بود.,"کد ویدیو  دانلود    فیلم اصلی          
                            ",https://www.asriran.com/003UTD
832114,۱۴۰۱/۰۱/۰۴,اقتصادی,ارز دیجیتال داخلی تولید و جایگزین اسکناس می شود,بانک مرکزی هدف خود از طراحی رمزریال را تبدیل اسکناس به یک موجودیت قابل برنامه‌ریزی و برنامه‌نویسی اعلام کرده تا با این فرآیند پول دارای موجودیت هوشمند شود.,براساس اعلام مسئولان بانک مرکزی، با اقدامات صورت گرفته از رمز ارز ملی که انتشار آن بر پایه ریال است، در سال جاری رونمایی و جایگزین اسکناس خواهد شد.به گزارش ایسنا، در اوایل پاییز سال گذشته بود که صحبت‌هایی از سوی مسئولین مبنی بر راه‌اندازی رمز ارز ملی بر پایه ریال مطرح می‌شد و رئیس کل بانک مرکزی نیز اعلام کرد: رمزپول ملی از جمله موارد مهم در دستور کار بانک مرکزی است که زیرساخت و دستورالعمل‌های مربوط به آن تدوین شده و در آینده نزدیک به صورت آزمایشی راه اندازی خواهد شد.ماجرا از این قرار است که در سال‌های اخیر توجه سرمایه‌گذاران و عامه مردم به رمزارز‌ها برای سرمایه‌گذاری در این بازار به‌منظور حفظ ارزش پول و سرمایه جلب شد و افراد زیادی وارد این حوزه شدند که سوءاستفاده‌های زیادی نیز در پی این موضوع از استخراج غیرمجاز تا مالباختگی با مبادله رمزارز غیرقانونی صورت گرفت.در این بین، به‌دلیل ناشناخته بودن دنیای رمزارزها، سیاستمداران در کشور‌های مختلف آگاهی کافی برای چارچوب‌گذاری و تدوین قانون در این حوزه نداشتند و تاکنون نیز تکلیف مجاز یا ممنوع بودن مبادله رمزارز‌ها به‌خصوص در ایران مشخص نشده است.از سوی دیگر، از آنجا که در بسیاری از کشور‌های دنیا هنوز رمزارز‌ها را به رسمیت نشناخته‌اند و عمده واکنش نسبت به این فناوری مبتنی بر قاعده‌گذاری و کنترل فعالیت کاربران است، ایران نیز تلاش خود را می‌کند تا بتواند به تدوین قوانینی در این حوزه دست پیدا کند، اما تاکنون به سرانجام مشخصی در این زمینه نرسیده است.در کنار تدوین قوانین برای رمزارزها، مسئولان در ایران به فکر راه‌اندازی رمز ارز ملی هستند که براساس اعلام رئیس کل بانک مرکزی، رمز ریال ملی از اوایل امسال راه‌اندازی و این رمز ریال توسط بانک مرکزی منتشر می‌شود.طبق گفته صالح‌آبادی، با انتشار رمز ریال، افراد اسکناس ریال خود را تحویل بانک مرکزی می‌دهند و رمز ریال تحویل می‌گیرند که این رمز ریال قابل استفاده برای سرمایه‌گذاری نیست و صرفا جایگزین اسکناس خواهد شد.بانک مرکزی هدف خود از طراحی رمزریال را تبدیل اسکناس به یک موجودیت قابل برنامه‌ریزی و برنامه‌نویسی اعلام کرده تا با این فرآیند پول دارای موجودیت هوشمند شود.مهران محرمیان_معاون فناوری‌های بانک مرکزی در تشریح ویژگی‌های رمز ریال ملی این‌گونه توضیح می‌دهد که در رمزریالی که در داخل گوشی قرار می‌گیرد، بانک به عنوان شخص سوم و واسط که امکان انتقال وجه را فراهم می‌کند، حذف و عین پول و اسکناسی که در جیب داریم به صورت الکترونیک منتقل می‌شود.البته او یکی از ویژگی‌های حائز اهمیت رمز ریال را در مقایسه با اسکناس، سطح امنیت بالای آن می‌دانند و می‌گوید: در واقع طراحی رمز ریال به صورتی است که ردیابی وجوه به طور دقیق قابل انجام است و حتی در صورت سرقت اطلاعات رمز ریال و هک گوشی تلفن هوشمند توسط سارقین و هکر‌ها امکان ردیابی وجود دارد.درحالی‌که قرار است تا بانک مرکزی در سال جاری رمز ریال منتشر کند، برخی از کارشناسان فناوری معتقدند که دیجیتالی کردن ریال، با ارزش و پشتوانه فعلی، بی‌معنی است، زیرا با گذشت سال‌ها از مطرح شدن موضوع ارز‌های دیجیتالی در ایران، این حوزه هنوز مقررات‌گذاری نشده و بلاتکلیف مانده است.همچنین نسبت به دیجتالی کردن ریال انتقاد دارند، زیرا به اعتقاد کارشناسان، ریال دیجیتالی هم‌اکنون در کیف‌پول‌ها و کارت‌های بانکی افراد وجود دارد و رمز ریال قرار است چه تفاوتی داشته باشد و چه سودی در این امر وجود دارد؟علاوه براین، علیرضا شامخی، یک کارشناس حوزه رمزارزها، ورود بانک مرکزی به انتشار رمزارز‌ها را ضروری نمی‌داند و می‌گوید: این کار مربوط به پروژه‌های تجاری این حوزه است که شرکت‌های دانش بنیان متخصص در حوزه بلاکچین می‌توانند به آن وارد شوند و ضروری نیست که یک نهاد حاکمیتی به این حوزه وارد شود.                           ,https://www.asriran.com/003UTC
832113,۱۴۰۱/۰۱/۰۴,بین الملل,ماکرون: فرانسه هرگز وارد درگیری اوکراین نمی‌شود,رئیس جمهوری فرانسه: می‌خواهم تاکید کنم که ما هرگز طرف این درگیری نمی‌شویم و اروپایی‌ها هم هر کاری از دستشان بر بیاید برای توقف این درگیری آن هم بدون دخیل شدن در آن انجام می‌دهند.,رئیس جمهوری فرانسه در گفت‌وگویی با شبکه M ۶ تلویزیون این کشور گفت، پاریس هرگز طرف متخاصم در درگیری اوکراین نخواهد بود و قصد دارد به گفتگو با روسیه مادام که لازم باشد، ادامه دهد.به گزارش ایسنا، به نقل از خبرگزاری تاس، امانوئل ماکرون، رئیس جمهوری فرانسه گفت: ما درگیر این جنگ نمی‌شویم اصلا نگران نشوید.ماکرون افزود: می‌خواهم تاکید کنم که ما هرگز طرف این درگیری نمی‌شویم و اروپایی‌ها هم هر کاری از دستشان بر بیاید برای توقف این درگیری آن هم بدون دخیل شدن در آن انجام می‌دهند.رئیس جمهوری فرانسه همچنین ادامه داد: ما به گفتگو‌ها مادام که لازم باشد با روسیه ادامه می‌دهیم و امیدواریم که بتوانیم به دستیابی به آتش بس و مذاکرات صلح پس از آن کمک کنیم.                           ,https://www.asriran.com/003UTB
832112,۱۴۰۱/۰۱/۰۴,اجتماعی ,شهادت عضو نیروی انتظامی در سیستان و بلوچستان,حال مأمور انتظامی دیگری که در این درگیری مجروح شده بود مساعد و در بیمارستان تحت درمان است.,"یک عضو نیروی انتظامی در شلیک گلوله در سیستان و بلوچستان به شهادت رسید.
فرمانده انتظامی سیستان و بلوچستان گفت: ستوان‌سوم منصور بزی ساکت مامور نیروی انتظامی در تیراندازی اشرار مسلح کوردل در شهرستان ایرانشهر به شهادت رسید.سردار احمد طاهری روز پنجشنبه در گفتگو با خبرنگار ایرنا اظهارداشت: ساعت یک بامداد امروز در پی تماس شهروندان با مرکز فوریت‌های پلیسی ۱۱۰ و اعلام درگیری و تیراندازی در یک مراسم عروسی، در یکی از محلات ایرانشهر سریعا مأموران انتظامی شهرستان مذکور، به محل اعزام شدند.
وی افزود: بلافاصله پس از حضور مأموران در محل سرنشینان یک دستگاه خودروی سواری پژو ۴۰۵ نقره‌ای به سمت مأموران تیراندازی و با استفاده از شلوغی محل و ترافیک ایجاده شده به سرعت از محل متواری می‌شوند.
فرمانده انتظامی سیستان و بلوچستان تصریح کرد: بر اثر این تیراندازی ۲ نفر از مأموران انتظامی مجروح و به بیمارستان منتقل می‌شوند، اما تلاش تیم پزشکی برای نجات جان ستوان‌سوم ""منصور بزی ساکت"" بی نتیجه ماند و این مأمور جان برکف انتظامی استان، بر اثر اصابت گلوله به ناحیه سر، به درجه رفیع شهادت نائل آمد.
وی خاطر نشان کرد: حال مأمور انتظامی دیگری که در این درگیری مجروح شده بود مساعد و در بیمارستان تحت درمان است.
سردار طاهری ضمن تبریک و تسلیت شهادت این مامور جان برکف پلیس استان خاطرنشان کرد: بلافاصله با تلاش پلیس شهرستان ایرانشهر عاملان اصلی راه‌اندازی این نزاع شناسایی و تعدادی از آنان در چند عملیات ضربتی دستگیر شدند و تحقیقات تخصصی پلیس برای شناسایی و دستگیری سایر اشرار مسلح متواری ادامه داشته که نتیجه اقدامات صورت گرفته متعاقباً اعلام خواهد شد.                           ",https://www.asriran.com/003UTA
832111,۱۴۰۱/۰۱/۰۴,فناوری و IT,راه‌اندازی پایگاه آمازون در ترکیه,بر اساس گزارش رویترز، این مرکز لجستیک در استانبول راه اندازی می‌شود و تا پاییز امسال افتتاح خواهد شد.,فروشگاه اینترنتی آمازون با سرمایه گذاری بیش از ۱۰۰ میلیون دلار، یک پایگاه لجستیکی در ترکیه برای تامین تقاضای رو به رشد راه اندازی خواهد کرد.به گزارش ایسنا، آمازون اعلام کرد این پایگاه در نخستین سال فعالیتش بیش از هزار شغل ایجاد خواهد کرد و از فعالیت‌های داخلی و صادرات کسب و کار‌های کوچک و متوسطی که محصولاتشان را در این سایت می‌فروشند، حمایت می‌کند.بر اساس گزارش رویترز، این مرکز لجستیک در استانبول راه اندازی می‌شود و تا پاییز امسال افتتاح خواهد شد.                           ,https://www.asriran.com/003UT9
832110,۱۴۰۱/۰۱/۰۴,سیاسی,گزارش سخنگوی دولت از وعده ساخت ۴ میلیون مسکن در چهار سال,بهادری جهرمی در توییتر نوشت: وعده ساخت ۴ میلیون مسکن در چهار سال با سرعت در حال پیشرفت است.,سخنگوی دولت اعلام کرد که وعده ساخت ۴ میلیون مسکن در چهار سال با سرعت در حال پیشرفت است.‏به گزارش ایسنا، بهادری جهرمی در توییتر نوشت: وعده ساخت ۴ میلیون مسکن در چهار سال با سرعت در حال پیشرفت است.فرآیند ثبت نام اولیه با درخواست بیش از ۵ میلیون نفر پایان یافت. برای حدود یک میلیون واحد مسکونی زمین تامین شد و عملیات اجرایی ساخت ۸۷۰ هزار واحد مسکونی آغاز شده است.                           ,https://www.asriran.com/003UT8
832109,۱۴۰۱/۰۱/۰۴,عمومی,تعلیق تولید بی‌ام‌و در چین به خاطر کرونا,بی‌ام‌و و شریک سرمایه‌گذاری مشترک چینی آن برلیانس اتوموتیو، یک پایگاه تولیدی در شن یانگ دارند که شامل دو کارخانه خودروسازی، یک مرکز تحقیق و توسعه و یک کارخانه انتقال نیرو است.,گروه خودروسازی بی‌ام‌و اعلام کرد که تولید تمام کارخانه‌هایش در شهر شن‌یانگ چین از روز پنجشنبه به‌دلیل تدابیر کنترل بیماری همه‌گیر کووید-۱۹ به‌طور موقت متوقف می‌شود.به گزارش ایسنا به نقل از رویترز، شرکت خودروسازی بی‌ام‌و تولید خود را در شن‌یانگ چین به حالت تعلیق درآورد. این خودروساز آلمانی در بیانیه‌ای اعلام کرد که هنوز تاریخی برای از سرگیری تولید خود مشخص نکرده است.بی‌ام‌و و شریک سرمایه‌گذاری مشترک چینی آن برلیانس اتوموتیو، یک پایگاه تولیدی در شن یانگ دارند که شامل دو کارخانه خودروسازی، یک مرکز تحقیق و توسعه و یک کارخانه انتقال نیرو است.شن یانگ یکی از پایگاه‌های اصلی تولید خودرو در چین است. این شهر از سال ۲۰۲۱، پنج شرکت تولید خودرو و ۳۵۷ شرکت تولید قطعات خودرو دارد.                           ,https://www.asriran.com/003UT7
832108,۱۴۰۱/۰۱/۰۴,اجتماعی ,پلیس راهور : ترافیک پرحجم و روان در جاده‌ها/ افزایش ۴۱ درصدی سفر‌های نوروزی,سرپرست پلیس راهور ناجا با اشاره به افزایش تردد در نوروز ۱۴۰۱ نسبت به سال گذشته ادامه داد: در هشت روز اخیر طرح نوروزی ۱۴۰۱، تردد نسبت به سال گذشته ۴۱ درصد افزایش داشته است.,سرپرست پلیس راهور کشور با اشاره به وضعیت راه‌ها از افزایش ۴۱ درصد تردد جاده‌ای خبر داد.به گزارش ایسنا سیاوش محبی با اشاره به وضعیت راه‌های کشور خاطرنشان کرد: در این ساعت در محور‌های منتهی به استان‌های شمالی از جمله فیروزکوه، هراز، آزادراه تهران-شمال، کرج-چالوس، قزوین-رشت وضعیت ترافیک به صورت رفت و برگشت پرحجم و روان است. وی افزود: در استان‌های خراسان رضوی، قم، اصفهان، فارس و مرکزی با توجه به بازگشت مسافرین از سفر برخی محور‌ها به صورت رفت و برگشت ترافیکی پرحجم و روان بدون گره ترافیکی را تجربه می‌کنند.سرپرست پلیس راهور ناجا با اشاره به افزایش تردد در نوروز ۱۴۰۱ نسبت به سال گذشته ادامه داد: در هشت روز اخیر طرح نوروزی ۱۴۰۱، تردد نسبت به سال گذشته ۴۱ درصد افزایش داشته است. وی با اشاره به علل وقوع تصادفات گفت: بیش از ۳۰ درصد تصادفات در جاده‌ها از نوع واژگونی بوده واصلی‌ترین علت وقوع این پدیده سرعت و سبقت غیرمجاز، انحراف به چپ و عدم توجه به جلو بوده است. عمده این این حوادث در بازه‌های زمانی ۱۵ تا ۲۰ و ۱۲ تا ۱۶ رخ داده اند. همچنین استان‌های گیلان، مازندران، خراسان رضوی و مرکزی بیشترین سهم را داشته اند.محبی در پایان تاکید کرد: در استان‌های آذربایجان غربی و شرقی، اردبیل، زنجان و حتی استان‌های شمالی کشور بارش برف گزارش شده لذا توصیه می‌شود در صورتی که قصد سفر دارید تجهیزات لازم از جمله تجهیزات زمستانی، ایمنی، تغذیه مناسب و پوشاک گرم را به همراه داشته باشید. همچنین توصیه می‌شود استراحت به موقع در جریان سفر که ۱۵ دقیقه به ازای هر دو ساعت رانندگی است، در دستور کار قرار گیرد و از ارتکاب اعمال حادثه‌ساز نظیر سرعت و سبقت غیرمجاز و انحراف به چپ خودداری شود.                           ,https://www.asriran.com/003UT6
832107,۱۴۰۱/۰۱/۰۴,فرهنگی/هنری,آثار تاریخی کاشان میزبان ۱۵۰ هزار گردشگر,رئیس اداره میراث فرهنگی، صنایع دستی و گردشگری کاشان: خانه بروجردی با بیش از هفت هزار گردشگر، موزه ملی کاشان با ۵۶۰۰ نفر، خانه طباطبایی با ۴۵۰۰ گردشگر، محوطه باستانی سیلک ۱۹۰۰ نفر و حمام سلطان امیراحمد نیز ۱۷۰۰ نفر گردشگر داشته است.,رئیس اداره میراث فرهنگی، صنایع دستی و گردشگری کاشان گفت: بنا بر آمار بیش از ۱۵۰ هزار گردشگر طی چهار روز اول تعطیلات نوروزی از آثار تاریخی و طبیعی این شهرستان دیدن کردند.مهران سرمدیان در گفتگو با ایسنا، اظهار کرد: این آمار از روز ۲۸ اسفندماه ۱۴۰۰ تا پایان روز دوم فروردین ۱۴۰۱ بر اساس بازدید از ۲۵ اثر تاریخی طبیعی و موزه و مذهبی در چهار شهر کاشان، قمصر، نیاسر و برزک است.وی افزود: مجموعه جهانی باغ فین با ۳۵ هزار نفر رتبه اول، آبشار نیاسر با ۳۰ هزار نفر و باغ تالار نیاسر با ۲۰ هزار نفر به ترتیب در رتبه‌های دوم و سوم علاقه‌مندی گردشگران نوروزی قرار داشته‌اند.رئیس اداره میراث فرهنگی، صنایع دستی و گردشگری کاشان، تصریح کرد: خانه بروجردی با بیش از هفت هزار گردشگر، موزه ملی کاشان با ۵۶۰۰ نفر، خانه طباطبایی با ۴۵۰۰ گردشگر، محوطه باستانی سیلک ۱۹۰۰ نفر و حمام سلطان امیراحمد نیز ۱۷۰۰ نفر گردشگر داشته است.                           ,https://www.asriran.com/003UT5
832106,۱۴۰۱/۰۱/۰۴,عمومی,مسافران نوروزی در ساحل بندرعباس (عکس),ساحل بندرعباس یکی از اماکنی است که هر ساله گردشگر زیادی را به سوی خود جذب می‌کند.,"پس از دو سال شیوع کرونا و اعمال محدودیت‌ها در سفر، در نوروز ۱۴۰۱ با افزایش واکسیناسیون کرونا و ممانعت از شیوع کرونا شاهد استقبال گردشگران از هرمزگان به ویژه بندرعباس، قشم، کیش و هرمز هستیم و همین موضوع باعث شده تا هرمزگان در بین استان‌های صدرنشین ورود گردشگر قرار بگیرد. ساحل بندرعباس یکی از اماکنی است که هر ساله گردشگر زیادی را به سوی خود جذب می‌کند.
 
                                                                                                                
                           ",https://www.asriran.com/003UT4
